CustomerID,Recency,Frequency,Monetary,Profit,R_score,F_score,M_score,Segment,CLV
14377,41,1,314.6,125.83999999999999,3,1,2,Regular,314.6
14379,74,1,110.98,44.392,2,1,1,Regular,110.98
14386,76,1,142.4,56.96000000000001,2,1,1,Regular,142.4
14388,61,3,700.8,280.32,2,3,3,Regular,2102.3999999999996
14389,97,1,-12.54,-5.016,1,1,1,Loss Customers,-12.54
14390,18,3,719.13,287.652,4,3,3,Regular,2157.39
14395,1,6,1615.99,646.3960000000001,4,4,4,VIP,9695.94
14396,150,1,110.35000000000001,44.14000000000001,1,1,1,At Risk,110.35000000000001
14401,94,2,552.12,220.84799999999998,1,3,3,Regular,1104.24
14403,14,2,741.2,296.48,4,3,3,Regular,1482.4
14404,39,4,658.98,263.59200000000004,3,4,3,Loyal,2635.92
14407,27,2,344.43,137.772,3,3,2,Regular,688.86
14408,18,2,705.6400000000001,282.25600000000003,4,3,3,Regular,1411.2800000000002
14409,98,4,514.9,205.95999999999998,1,4,3,Loyal,2059.6
14410,28,6,507.0,202.8,3,4,3,Loyal,3042.0
14411,90,1,1063.0,425.20000000000005,1,1,4,Regular,1063.0
14413,141,1,121.05,48.42,1,1,1,At Risk,121.05
14414,138,1,217.2,86.88,1,1,2,At Risk,217.2
14415,13,6,1948.65,779.46,4,4,4,VIP,11691.900000000001
14419,32,2,307.14,122.85600000000001,3,3,2,Regular,614.28
14422,46,1,401.31,160.524,2,1,2,Regular,401.31
14426,55,6,1471.33,588.532,2,4,4,VIP,8827.98
14428,11,3,326.38,130.55200000000002,4,3,2,Regular,979.14
14431,78,2,423.26,169.30400000000003,2,3,3,Regular,846.52
14437,145,1,63.0,25.2,1,1,1,At Risk,63.0
14438,85,1,131.9,52.760000000000005,2,1,1,Regular,131.9
14439,99,1,2661.24,1064.496,1,1,4,Regular,2661.24
14440,96,2,1185.71,474.28400000000005,1,3,4,Regular,2371.42
14441,35,4,260.74,104.296,3,4,2,Loyal,1042.96
14442,91,2,645.08,258.032,1,3,3,Regular,1290.16
14443,84,5,589.08,235.632,2,4,3,Loyal,2945.4
14446,25,1,303.04,121.21600000000001,3,1,2,Regular,303.04
14447,60,1,265.0,106.0,2,1,2,Regular,265.0
14448,143,1,102.35000000000001,40.940000000000005,1,1,1,At Risk,102.35000000000001
14449,25,2,399.91,159.964,3,3,2,Regular,799.82
14450,22,2,269.45,107.78,3,3,2,Regular,538.9
14457,90,1,113.64,45.456,1,1,1,Regular,113.64
14460,90,2,-21.0,-8.400000000000002,1,3,1,Loss Customers,-42.0
14461,40,1,776.23,310.492,3,1,3,Regular,776.23
14462,46,7,655.99,262.396,2,4,3,Loyal,4591.93
14465,25,3,1038.44,415.37600000000003,3,3,4,Regular,3115.32
14466,59,3,1035.65,414.26000000000005,2,3,4,Regular,3106.9500000000003
14467,91,1,131.7,52.68,1,1,1,Regular,131.7
14470,67,1,297.64,119.056,2,1,2,Regular,297.64
14472,36,4,1255.76,502.30400000000003,3,4,4,Loyal,5023.04
14473,61,1,85.0,34.0,2,1,1,Regular,85.0
14475,81,2,285.0,114.00000000000001,2,3,2,Regular,570.0
14476,36,1,193.0,77.2,3,1,1,Regular,193.0
14477,76,1,165.0,66.0,2,1,1,Regular,165.0
14479,33,2,316.25,126.50000000000001,3,3,2,Regular,632.5
14481,66,1,302.86,121.144,2,1,2,Regular,302.86
14482,18,1,238.1,95.24000000000001,4,1,2,Regular,238.1
14483,61,1,137.1,54.84,2,1,1,Regular,137.1
14487,147,2,112.35000000000001,44.940000000000005,1,3,1,At Risk,224.70000000000002
14491,151,1,127.2,50.88,1,1,1,At Risk,127.2
14496,91,2,538.8100000000001,215.52400000000003,1,3,3,Regular,1077.6200000000001
14497,80,2,457.47,182.988,2,3,3,Regular,914.94
14498,141,1,166.22,66.488,1,1,1,At Risk,166.22
14499,58,1,122.87,49.148,2,1,1,Regular,122.87
14501,99,1,66.93,26.772000000000002,1,1,1,Regular,66.93
14502,13,8,961.69,384.676,4,4,4,Loyal,7693.52
14504,22,3,542.71,217.084,3,3,3,Regular,1628.13
14505,47,5,1870.96,748.384,2,4,4,Loyal,9354.8
14506,62,2,554.16,221.66400000000002,2,3,3,Regular,1108.32
14507,55,3,363.85,145.54000000000002,2,3,2,Regular,1091.5500000000002
14512,11,1,126.32,50.528,4,1,1,Regular,126.32
14513,40,2,1.65,0.6599999999999998,3,3,1,Regular,3.3
14514,110,1,255.25,102.10000000000001,1,1,2,At Risk,255.25
14520,70,1,165.0,66.0,2,1,1,Regular,165.0
14524,15,4,753.73,301.492,4,4,3,Loyal,3014.92
14525,14,5,1141.57,456.62800000000004,4,4,4,Loyal,5707.849999999999
14527,5,33,2576.52,1030.6080000000002,4,4,4,VIP,85025.16
14530,42,2,1083.11,433.244,3,3,4,Regular,2166.22
14532,15,4,932.85,373.14000000000004,4,4,4,Loyal,3731.4
14533,132,1,433.5,173.4,1,1,3,At Risk,433.5
14534,26,7,1280.83,512.332,3,4,4,VIP,8965.81
14535,27,1,852.87,341.148,3,1,3,Regular,852.87
14536,38,1,170.95,68.38,3,1,1,Regular,170.95
14538,35,1,106.5,42.6,3,1,1,Regular,106.5
14540,88,1,195.9,78.36,1,1,1,Regular,195.9
14541,21,5,967.15,386.86,3,4,4,Loyal,4835.75
14543,32,9,1327.15,530.86,3,4,4,VIP,11944.35
14544,140,1,1101.77,440.708,1,1,4,At Risk,1101.77
14546,27,2,543.92,217.568,3,3,3,Regular,1087.84
14548,97,1,326.4,130.56,1,1,2,Regular,326.4
14549,90,1,289.24,115.696,1,1,2,Regular,289.24
14553,118,1,201.94,80.776,1,1,1,At Risk,201.94
14555,81,1,186.34,74.536,2,1,1,Regular,186.34
14560,39,9,1154.8999999999999,461.96000000000004,3,4,4,VIP,10394.099999999999
14562,11,3,890.6,356.24,4,3,3,Regular,2671.8
14565,140,1,1167.41,466.964,1,1,4,At Risk,1167.41
14570,60,2,218.06,87.224,2,3,2,Regular,436.12
14572,33,4,1058.38,423.35200000000003,3,4,4,Loyal,4233.52
14573,36,4,870.9300000000001,348.372,3,4,3,Loyal,3483.7200000000003
14576,151,1,35.400000000000006,14.160000000000002,1,1,1,At Risk,35.400000000000006
14577,12,2,468.01,187.204,4,3,3,Regular,936.02
14586,6,3,134.16,53.664,4,3,1,Regular,402.48
14587,26,6,1064.35,425.74,3,4,4,VIP,6386.099999999999
14589,151,1,39.75,15.900000000000002,1,1,1,At Risk,39.75
14594,152,1,255.0,102.0,1,1,2,At Risk,255.0
14595,92,1,163.8,65.52000000000001,1,1,1,Regular,163.8
14600,85,1,393.33000000000004,157.33200000000002,2,1,2,Regular,393.33000000000004
14603,54,1,660.0,264.0,2,1,3,Regular,660.0
14606,6,58,5944.35,2377.7400000000002,4,4,4,VIP,344772.30000000005
14607,40,1,495.0,198.0,3,1,3,Regular,495.0
14608,141,1,204.0,81.60000000000001,1,1,1,At Risk,204.0
14609,75,1,144.0,57.6,2,1,1,Regular,144.0
14616,22,3,406.08000000000004,162.432,3,3,2,Regular,1218.2400000000002
14618,117,2,196.95,78.78,1,3,1,At Risk,393.9
14619,18,2,379.51,151.804,4,3,2,Regular,759.02
14620,63,1,235.35,94.14,2,1,2,Regular,235.35
14621,137,1,305.7,122.28,1,1,2,At Risk,305.7
14623,14,1,192.68,77.072,4,1,1,Regular,192.68
14625,140,2,547.88,219.15200000000002,1,3,3,At Risk,1095.76
14626,5,2,569.4,227.76000000000002,4,3,3,Regular,1138.8
14627,91,1,-21.85,-8.74,1,1,1,Loss Customers,-21.85
14628,21,1,331.58000000000004,132.632,3,1,2,Regular,331.58000000000004
14631,14,2,630.08,252.032,4,3,3,Regular,1260.16
14632,42,1,114.56,45.824,3,1,1,Regular,114.56
14633,45,1,344.90000000000003,137.96,2,1,2,Regular,344.90000000000003
14636,48,1,300.19,120.07600000000001,2,1,2,Regular,300.19
14639,61,4,1202.98,481.192,2,4,4,Loyal,4811.92
14640,4,2,379.1,151.64000000000001,4,3,2,Regular,758.2
14643,132,2,332.74,133.096,1,3,2,At Risk,665.48
14644,77,1,187.50000000000003,75.0,2,1,1,Regular,187.50000000000003
14645,55,1,240.10000000000002,96.04,2,1,2,Regular,240.10000000000002
14646,5,18,82259.98,32903.992,4,4,4,VIP,1480679.64
14653,117,1,344.81,137.924,1,1,2,At Risk,344.81
14655,1,1,810.56,324.224,4,1,3,Regular,810.56
14656,62,1,133.11,53.244,2,1,1,Regular,133.11
14657,61,3,514.45,205.78,2,3,3,Regular,1543.3500000000001
14659,43,4,949.39,379.75600000000003,3,4,4,Loyal,3797.56
14662,13,3,512.28,204.912,4,3,3,Regular,1536.84
14665,76,4,713.86,285.544,2,4,3,Loyal,2855.44
14667,1,11,3555.7200000000003,1422.288,4,4,4,VIP,39112.920000000006
14669,21,3,1259.24,503.696,3,3,4,Regular,3777.7200000000003
14670,59,2,392.86,157.144,2,3,2,Regular,785.72
14672,14,2,765.55,306.22,4,3,3,Regular,1531.1
14673,146,1,373.49,149.39600000000002,1,1,2,At Risk,373.49
14676,62,2,555.07,222.02800000000002,2,3,3,Regular,1110.14
14679,151,1,-2.55,-1.02,1,1,1,Loss Customers,-2.55
14680,31,11,10304.65,4121.86,3,4,4,VIP,113351.15
14684,141,1,168.36,67.34400000000001,1,1,1,At Risk,168.36
14688,29,10,2220.83,888.332,3,4,4,VIP,22208.3
14692,14,4,470.8,188.32,4,4,3,Loyal,1883.2
14693,43,1,172.9,69.16000000000001,3,1,1,Regular,172.9
14696,21,4,871.35,348.54,3,4,3,Loyal,3485.4
14700,17,1,721.55,288.62,4,1,3,Regular,721.55
14701,26,7,1677.2,670.88,3,4,4,VIP,11740.4
14702,60,6,1185.7,474.28000000000003,2,4,4,VIP,7114.200000000001
14708,140,2,389.36,155.744,1,3,2,At Risk,778.72
14709,56,4,1173.4,469.36000000000007,2,4,4,Loyal,4693.6
14711,12,4,904.99,361.996,4,4,4,Loyal,3619.96
14713,47,6,907.51,363.004,2,4,4,Loyal,5445.0599999999995
14715,77,2,247.45,98.98,2,3,2,Regular,494.9
14719,28,1,223.46,89.384,3,1,2,Regular,223.46
14723,137,3,455.65,182.26000000000002,1,3,3,At Risk,1366.9499999999998
14727,53,1,268.58,107.43199999999999,2,1,2,Regular,268.58
14729,152,1,313.49,125.396,1,1,2,At Risk,313.49
14730,12,3,529.3,211.72,4,3,3,Regular,1587.8999999999999
14732,0,3,980.48,392.192,4,3,4,Regular,2941.44
14733,49,8,7463.1,2985.2400000000002,2,4,4,VIP,59704.8
14735,0,13,1555.97,622.388,4,4,4,VIP,20227.61
14737,132,1,434.0,173.6,1,1,3,At Risk,434.0
14738,20,2,367.47,146.98800000000003,4,3,2,Regular,734.94
14739,117,2,943.44,377.37600000000003,1,3,4,At Risk,1886.88
14740,5,2,892.5,357.0,4,3,3,Regular,1785.0
14741,141,2,495.3,198.12,1,3,3,At Risk,990.6
14744,60,7,916.58,366.63199999999995,2,4,4,Loyal,6416.06
14745,58,2,187.5,75.0,2,3,1,Regular,375.0
14747,27,2,294.3,117.72,3,3,2,Regular,588.6
14748,110,3,366.46000000000004,146.584,1,3,2,At Risk,1099.38
14754,74,1,228.26999999999998,91.308,2,1,2,Regular,228.26999999999998
14755,36,3,1302.24,520.896,3,3,4,Regular,3906.7200000000003
14758,4,2,982.47,392.988,4,3,4,Regular,1964.94
14759,12,1,572.25,228.9,4,1,3,Regular,572.25
14760,73,2,53.8,21.520000000000003,2,3,1,Regular,107.6
14761,113,1,97.5,39.0,1,1,1,At Risk,97.5
14762,43,1,300.52,120.208,3,1,2,Regular,300.52
14766,35,4,758.76,303.504,3,4,3,Loyal,3035.04
14769,43,4,3169.99,1267.996,3,4,4,Loyal,12679.96
14770,11,2,876.42,350.568,4,3,3,Regular,1752.84
14775,151,1,406.56,162.62400000000002,1,1,3,At Risk,406.56
14776,12,2,860.04,344.016,4,3,3,Regular,1720.08
14777,137,1,-14.5,-5.800000000000001,1,1,1,Loss Customers,-14.5
14778,88,1,334.05,133.62,1,1,2,Regular,334.05
14779,59,3,386.15,154.46,2,3,2,Regular,1158.4499999999998
14782,99,1,200.10000000000002,80.04,1,1,1,Regular,200.10000000000002
14784,103,1,114.68,45.872,1,1,1,At Risk,114.68
14790,33,1,152.16,60.864000000000004,3,1,1,Regular,152.16
14794,33,4,445.18,178.072,3,4,3,Loyal,1780.72
14796,18,12,2953.61,1181.444,4,4,4,VIP,35443.32
14798,89,1,75.68,30.272000000000002,1,1,1,Regular,75.68
14800,2,7,3164.9,1265.96,4,4,4,VIP,22154.3
14803,54,2,730.79,292.316,2,3,3,Regular,1461.58
14805,93,1,109.25,43.7,1,1,1,Regular,109.25
14810,19,7,1079.25,431.70000000000005,4,4,4,VIP,7554.75
14813,149,2,152.88,61.15200000000001,1,3,1,At Risk,305.76
14817,56,1,580.79,232.316,2,1,3,Regular,580.79
14818,32,1,118.25,47.3,3,1,1,Regular,118.25
14821,146,1,48.800000000000004,19.520000000000003,1,1,1,At Risk,48.800000000000004
14825,55,4,879.27,351.708,2,4,3,Loyal,3517.08
14828,33,2,1075.92,430.36799999999994,3,3,4,Regular,2151.84
14829,138,4,332.43,132.972,1,4,2,Loyal,1329.72
14834,11,2,229.24,91.696,4,3,2,Regular,458.48
14840,47,1,62.85,25.14,2,1,1,Regular,62.85
14841,53,3,1781.8500000000001,712.74,2,3,4,Regular,5345.55
14842,81,2,15.0,6.0,2,3,1,Regular,30.0
14844,20,1,874.5500000000001,349.82,4,1,3,Regular,874.5500000000001
14849,28,10,1847.42,738.9680000000001,3,4,4,VIP,18474.2
14850,91,2,278.15,111.26,1,3,2,Regular,556.3
14851,35,1,206.13,82.452,3,1,1,Regular,206.13
14852,31,1,490.4,196.16,3,1,3,Regular,490.4
14854,6,3,1191.33,476.532,4,3,4,Regular,3573.99
14865,151,1,37.2,14.880000000000003,1,1,1,At Risk,37.2
14866,145,1,103.67999999999999,41.471999999999994,1,1,1,At Risk,103.67999999999999
14867,115,2,291.79,116.71600000000001,1,3,2,At Risk,583.58
14868,12,1,439.33,175.732,4,1,3,Regular,439.33
14870,41,1,327.25,130.9,3,1,2,Regular,327.25
14871,34,2,229.15,91.66000000000001,3,3,2,Regular,458.3
14875,39,2,358.1,143.24,3,3,2,Regular,716.2
14878,36,3,631.78,252.71200000000002,3,3,3,Regular,1895.34
14880,67,1,129.2,51.68000000000001,2,1,1,Regular,129.2
14886,32,1,364.8,145.92,3,1,2,Regular,364.8
14889,115,1,135.9,54.36000000000001,1,1,1,At Risk,135.9
14890,33,1,125.65,50.260000000000005,3,1,1,Regular,125.65
14895,28,3,2801.04,1120.416,3,3,4,Regular,8403.119999999999
14896,144,1,257.22,102.888,1,1,2,At Risk,257.22
14897,76,1,175.5,70.2,2,1,1,Regular,175.5
14898,19,6,535.73,214.292,4,4,3,Loyal,3214.38
14901,140,4,490.75,196.3,1,4,3,Loyal,1963.0
14903,25,4,1087.06,434.824,3,4,4,Loyal,4348.24
14905,13,1,308.55,123.42,4,1,2,Regular,308.55
14907,140,4,959.44,383.776,1,4,4,Loyal,3837.76
14911,6,54,24724.69,9889.876,4,4,4,VIP,1335133.26
14912,26,1,482.78999999999996,193.11599999999999,3,1,3,Regular,482.78999999999996
14913,53,2,615.8299999999999,246.332,2,3,3,Regular,1231.6599999999999
14915,57,1,142.28,56.912,2,1,1,Regular,142.28
14916,103,1,295.05,118.02,1,1,2,At Risk,295.05
14924,25,1,310.05,124.02,3,1,2,Regular,310.05
14930,53,1,1104.13,441.652,2,1,4,Regular,1104.13
14931,20,1,293.0,117.2,4,1,2,Regular,293.0
14932,145,1,363.53,145.412,1,1,2,At Risk,363.53
14934,62,1,828.84,331.536,2,1,3,Regular,828.84
14935,76,1,1784.71,713.8840000000001,2,1,4,Regular,1784.71
14936,55,1,1576.3600000000001,630.5440000000001,2,1,4,Regular,1576.3600000000001
14944,75,3,714.69,285.87600000000003,2,3,3,Regular,2144.07
14952,32,5,2054.53,821.812,3,4,4,Loyal,10272.650000000001
14957,32,1,58.49,23.396,3,1,1,Regular,58.49
14958,25,1,194.7,77.88,3,1,1,Regular,194.7
14959,75,1,178.66,71.464,2,1,1,Regular,178.66
14961,11,7,3151.46,1260.584,4,4,4,VIP,22060.22
14962,50,1,126.7,50.68,2,1,1,Regular,126.7
14964,26,1,206.21,82.48400000000001,3,1,1,Regular,206.21
14970,31,2,782.25,312.9,3,3,3,Regular,1564.5
14973,4,1,654.6,261.84000000000003,4,1,3,Regular,654.6
14976,53,2,271.52,108.608,2,3,2,Regular,543.04
14978,15,4,1527.23,610.892,4,4,4,Loyal,6108.92
14981,25,1,102.12,40.848,3,1,1,Regular,102.12
14985,137,1,119.77,47.908,1,1,1,At Risk,119.77
14987,144,1,163.2,65.28,1,1,1,At Risk,163.2
14995,59,1,119.31,47.724000000000004,2,1,1,Regular,119.31
14998,20,1,183.64,73.456,4,1,1,Regular,183.64
15002,76,3,1147.5900000000001,459.036,2,3,4,Regular,3442.7700000000004
15005,5,12,1801.63,720.652,4,4,4,VIP,21619.56
15012,152,1,188.56,75.424,1,1,1,At Risk,188.56
15018,27,3,251.39000000000001,100.55600000000001,3,3,2,Regular,754.1700000000001
15019,45,1,252.81,101.12400000000001,2,1,2,Regular,252.81
15021,40,5,367.49,146.996,3,4,2,Loyal,1837.45
15023,55,3,1743.79,697.5160000000001,2,3,4,Regular,5231.37
15024,76,3,680.59,272.236,2,3,3,Regular,2041.77
15026,19,2,230.78,92.31200000000001,4,3,2,Regular,461.56
15027,13,2,328.65,131.46,4,3,2,Regular,657.3
15028,147,1,185.97,74.388,1,1,1,At Risk,185.97
15030,47,1,152.76,61.104000000000006,2,1,1,Regular,152.76
15031,61,1,150.83,60.332,2,1,1,Regular,150.83
15032,35,5,4464.1,1785.64,3,4,4,Loyal,22320.5
15033,35,2,736.28,294.512,3,3,3,Regular,1472.56
15034,12,6,2631.13,1052.452,4,4,4,VIP,15786.78
15038,23,2,276.48,110.592,3,3,2,Regular,552.96
15039,7,23,10316.74,4126.696,4,4,4,VIP,237285.02
15044,20,14,3919.98,1567.9920000000002,4,4,4,VIP,54879.72
15045,32,2,286.9,114.75999999999999,3,3,2,Regular,573.8
15046,20,6,1516.74,606.696,4,4,4,VIP,9100.44
15047,49,1,343.62,137.448,2,1,2,Regular,343.62
15048,0,2,254.25,101.7,4,3,2,Regular,508.5
15049,52,1,121.17000000000002,48.467999999999996,2,1,1,Regular,121.17000000000002
15052,98,1,207.73000000000002,83.092,1,1,1,Regular,207.73000000000002
15053,60,1,222.65,89.06,2,1,2,Regular,222.65
15057,54,2,1489.5,595.8000000000001,2,3,4,Regular,2979.0
15058,22,5,729.86,291.944,3,4,3,Loyal,3649.3
15059,76,4,362.96,145.184,2,4,2,Loyal,1451.84
15061,28,31,26889.76,10755.904,3,4,4,VIP,833582.5599999999
15062,63,2,460.98,184.392,2,3,3,Regular,921.96
15065,7,4,1384.25,553.7,4,4,4,Loyal,5537.0
15067,61,1,848.05,339.22,2,1,3,Regular,848.05
15068,35,1,239.95999999999998,95.98400000000001,3,1,2,Regular,239.95999999999998
15070,152,1,106.2,42.480000000000004,1,1,1,At Risk,106.2
15071,55,1,588.6700000000001,235.46800000000002,2,1,3,Regular,588.6700000000001
15078,13,14,3057.15,1222.8600000000001,4,4,4,VIP,42800.1
15079,70,3,507.29,202.916,2,3,3,Regular,1521.8700000000001
15081,146,1,111.15,44.46,1,1,1,At Risk,111.15
15083,35,1,88.2,35.28,3,1,1,Regular,88.2
15087,61,1,306.94,122.77600000000001,2,1,2,Regular,306.94
15090,87,1,381.32,152.52800000000002,2,1,2,Regular,381.32
15092,62,1,323.16,129.264,2,1,2,Regular,323.16
15093,53,5,2420.28,968.112,2,4,4,Loyal,12101.400000000001
15100,109,6,635.1,254.04,1,4,3,Loyal,3810.6000000000004
15101,116,2,94.78,37.912000000000006,1,3,1,At Risk,189.56
15104,61,1,374.64,149.85600000000002,2,1,2,Regular,374.64
15106,48,1,410.7,164.28,2,1,3,Regular,410.7
15107,90,8,247.66,99.064,1,4,2,Loyal,1981.28
15108,7,1,191.4,76.56,4,1,1,Regular,191.4
15109,20,2,463.75,185.5,4,3,3,Regular,927.5
15110,56,2,161.15,64.46000000000001,2,3,1,Regular,322.3
15111,152,1,288.5,115.4,1,1,2,At Risk,288.5
15114,25,2,474.39,189.756,3,3,3,Regular,948.78
15119,25,1,266.4,106.56,3,1,2,Regular,266.4
15121,67,1,295.15,118.06,2,1,2,Regular,295.15
15122,73,2,385.14,154.056,2,3,2,Regular,770.28
15125,19,2,4367.88,1747.152,4,3,4,Regular,8735.76
15129,34,2,659.8,263.92,3,3,3,Regular,1319.6
15132,42,1,313.77,125.508,3,1,2,Regular,313.77
15133,37,2,657.9,263.15999999999997,3,3,3,Regular,1315.8
15134,20,1,110.1,44.04,4,1,1,Regular,110.1
15135,12,2,127.15,50.86,4,3,1,Regular,254.3
15139,19,2,178.96,71.584,4,3,1,Regular,357.92
15140,13,2,800.9300000000001,320.372,4,3,3,Regular,1601.8600000000001
15143,4,1,259.45,103.78,4,1,2,Regular,259.45
15144,40,3,648.72,259.488,3,3,3,Regular,1946.16
15145,6,2,724.03,289.612,4,3,3,Regular,1448.06
15146,68,2,820.72,328.288,2,3,3,Regular,1641.44
15147,19,1,623.5,249.4,4,1,3,Regular,623.5
15150,48,1,501.25,200.5,2,1,3,Regular,501.25
15157,136,2,1055.22,422.088,1,3,4,At Risk,2110.44
15159,13,9,4197.57,1679.028,4,4,4,VIP,37778.13
15160,136,1,158.16,63.264,1,1,1,At Risk,158.16
15164,118,1,168.44,67.376,1,1,1,At Risk,168.44
15165,152,1,487.75,195.10000000000002,1,1,3,At Risk,487.75
15167,99,1,158.8,63.52,1,1,1,Regular,158.8
15171,103,2,1034.5,413.80000000000007,1,3,4,At Risk,2069.0
15172,16,1,346.4,138.56,4,1,2,Regular,346.4
15174,102,1,135.75,54.3,1,1,1,At Risk,135.75
15178,39,1,40.5,16.2,3,1,1,Regular,40.5
15179,13,4,1438.62,575.448,4,4,4,Loyal,5754.48
15180,146,1,87.5,35.0,1,1,1,At Risk,87.5
15181,48,3,290.79999999999995,116.31999999999998,2,3,2,Regular,872.3999999999999
15182,47,1,370.48,148.192,2,1,2,Regular,370.48
15189,5,21,3246.68,1298.672,4,4,4,VIP,68180.28
15192,144,1,315.0,126.0,1,1,2,At Risk,315.0
15194,28,10,2775.85,1110.34,3,4,4,VIP,27758.5
15197,32,3,353.85,141.54000000000002,3,3,2,Regular,1061.5500000000002
15199,14,2,657.15,262.86,4,3,3,Regular,1314.3
15201,20,2,292.63,117.052,4,3,2,Regular,585.26
15203,90,1,211.94,84.776,1,1,1,Regular,211.94
15204,136,1,316.58,126.632,1,1,2,At Risk,316.58
15206,55,1,17.700000000000003,7.080000000000001,2,1,1,Regular,17.700000000000003
15208,132,1,65.4,26.160000000000004,1,1,1,At Risk,65.4
15210,4,1,331.18,132.472,4,1,2,Regular,331.18
15211,144,1,383.07,153.228,1,1,2,At Risk,383.07
15212,18,2,88.94999999999999,35.58,4,3,1,Regular,177.89999999999998
15213,97,3,325.05,130.02,1,3,2,Regular,975.1500000000001
15214,22,1,514.9300000000001,205.972,3,1,3,Regular,514.9300000000001
15215,48,2,-40.8,-16.32,2,3,1,Loss Customers,-81.6
15218,43,2,1109.51,443.80400000000003,3,3,4,Regular,2219.02
15220,5,3,491.75,196.7,4,3,3,Regular,1475.25
15221,145,2,114.1,45.63999999999999,1,3,1,At Risk,228.2
15222,98,1,585.0,233.99999999999997,1,1,3,Regular,585.0
15223,5,3,454.90000000000003,181.96,4,3,3,Regular,1364.7
15224,137,3,310.48,124.19200000000001,1,3,2,At Risk,931.44
15225,13,1,409.40000000000003,163.76000000000002,4,1,3,Regular,409.40000000000003
15226,90,1,154.41,61.764,1,1,1,Regular,154.41
15227,63,2,625.07,250.028,2,3,3,Regular,1250.14
15228,74,1,904.85,361.94,2,1,3,Regular,904.85
15230,18,2,429.6,171.84,4,3,3,Regular,859.2
15234,56,1,197.0,78.80000000000001,2,1,1,Regular,197.0
15235,18,11,1876.74,750.696,4,4,4,VIP,20644.14
15236,78,1,321.05,128.42,2,1,2,Regular,321.05
15237,6,1,938.9200000000001,375.568,4,1,4,Regular,938.9200000000001
15240,21,4,608.1,243.24,3,4,3,Loyal,2432.4
15241,56,2,377.48,150.992,2,3,2,Regular,754.96
15244,27,1,297.94,119.176,3,1,2,Regular,297.94
15245,40,1,1251.48,500.592,3,1,4,Regular,1251.48
15246,17,2,514.15,205.66000000000003,4,3,3,Regular,1028.3
15249,13,3,1807.22,722.888,4,3,4,Regular,5421.66
15251,21,1,2846.02,1138.408,3,1,4,Regular,2846.02
15257,60,2,232.14999999999998,92.86,2,3,2,Regular,464.29999999999995
15260,13,3,688.2,275.28000000000003,4,3,3,Regular,2064.6000000000004
15262,102,1,178.95000000000002,71.58000000000001,1,1,1,At Risk,178.95000000000002
15265,14,1,712.24,284.896,4,1,3,Regular,712.24
15266,117,1,119.3,47.72,1,1,1,At Risk,119.3
15270,18,5,1272.35,508.94,4,4,4,Loyal,6361.75
15271,18,3,512.45,204.98000000000002,4,3,3,Regular,1537.3500000000001
15279,134,2,277.40999999999997,110.964,1,3,2,At Risk,554.8199999999999
15281,11,6,1306.9,522.76,4,4,4,VIP,7841.400000000001
15288,43,2,1152.4,460.96000000000004,3,3,4,Regular,2304.8
15289,28,1,375.45,150.18,3,1,2,Regular,375.45
15290,12,9,1623.73,649.492,4,4,4,VIP,14613.57
15291,27,13,2616.5,1046.6000000000001,3,4,4,VIP,34014.5
15296,106,1,1199.33,479.732,1,1,4,At Risk,1199.33
15298,41,4,1238.44,495.37600000000003,3,4,4,Loyal,4953.76
15299,19,6,2363.09,945.2360000000001,4,4,4,VIP,14178.54
15301,6,3,1797.09,718.836,4,3,4,Regular,5391.2699999999995
15303,69,1,574.02,229.608,2,1,3,Regular,574.02
15304,15,5,325.65,130.26000000000002,4,4,2,Loyal,1628.25
15308,49,2,302.27,120.908,2,3,2,Regular,604.54
15311,4,50,23130.56,9252.224,4,4,4,VIP,1156528.0
15312,133,2,285.99,114.396,1,3,2,At Risk,571.98
15316,106,1,165.0,66.0,1,1,1,At Risk,165.0
15319,62,1,204.5,81.80000000000001,2,1,1,Regular,204.5
15321,71,1,1159.47,463.788,2,1,4,Regular,1159.47
15326,113,1,311.71,124.684,1,1,2,At Risk,311.71
15329,144,1,-17.7,-7.080000000000001,1,1,1,Loss Customers,-17.7
15332,145,4,1661.06,664.424,1,4,4,Loyal,6644.24
15339,97,1,257.9,103.16,1,1,2,Regular,257.9
15346,112,1,252.42000000000002,100.968,1,1,2,At Risk,252.42000000000002
15347,145,1,201.60000000000002,80.64,1,1,1,At Risk,201.60000000000002
15350,152,1,115.65,46.260000000000005,1,1,1,At Risk,115.65
15351,149,2,261.28,104.512,1,3,2,At Risk,522.56
15353,33,2,770.12,308.048,3,3,3,Regular,1540.24
15356,31,4,797.19,318.87600000000003,3,4,3,Loyal,3188.76
15358,18,14,3718.41,1487.364,4,4,4,VIP,52057.74
15361,141,1,418.92,167.568,1,1,3,At Risk,418.92
15363,20,2,318.05,127.22000000000001,4,3,2,Regular,636.1
15364,33,1,331.80000000000007,132.72,3,1,2,Regular,331.80000000000007
15365,94,1,208.61,83.444,1,1,1,Regular,208.61
15366,137,1,105.54,42.216,1,1,1,At Risk,105.54
15367,25,2,1416.18,566.472,3,3,4,Regular,2832.36
15370,76,2,754.22,301.688,2,3,3,Regular,1508.44
15373,34,6,873.41,349.36400000000003,3,4,3,Loyal,5240.46
15376,1,1,642.37,256.948,4,1,3,Regular,642.37
